from_id,to_id,travel_time
E00059464,non_FS_56,39.0
E00059837,non_FS_56,8.0
E00059837,non_FS_58,56.0
E00059837,non_FS_61,55.0
E00059455,non_FS_56,9.0
E00059455,non_FS_57,58.0
E00059455,non_FS_58,54.0
E00059455,non_FS_61,48.0
E00059456,non_FS_56,2.0
E00059456,non_FS_57,58.0
E00059456,non_FS_58,54.0
E00059456,non_FS_61,49.0
E00059836,non_FS_56,11.0
E00059836,non_FS_58,57.0
E00059836,non_FS_61,58.0
E00059835,non_FS_56,12.0
E00059835,non_FS_57,59.0
E00059835,non_FS_58,55.0
E00059835,non_FS_61,57.0
E00059829,non_FS_56,5.0
E00059829,non_FS_57,58.0
E00059829,non_FS_58,54.0
E00059829,non_FS_61,52.0
E00059454,non_FS_56,7.0
E00059454,non_FS_57,58.0
E00059454,non_FS_58,54.0
E00059454,non_FS_61,49.0
E00059453,non_FS_56,4.0
E00059453,non_FS_57,58.0
E00059453,non_FS_58,54.0
E00059453,non_FS_61,49.0
E00059834,non_FS_56,19.0
E00059834,non_FS_57,58.0
E00059834,non_FS_58,54.0
E00059834,non_FS_61,58.0
E00059830,non_FS_56,10.0
E00059830,non_FS_57,58.0
E00059830,non_FS_58,54.0
E00059830,non_FS_61,51.0
E00060169,non_FS_61,49.0
E00060174,non_FS_61,44.0
E00060173,non_FS_61,46.0
E00060172,non_FS_61,49.0
E00060170,non_FS_61,49.0
E00060240,non_FS_61,39.0
E00060206,non_FS_61,25.0
E00060206,non_FS_62,50.0
E00060239,non_FS_61,29.0
E00060239,non_FS_62,54.0
E00060237,non_FS_61,32.0
E00060237,non_FS_62,57.0
E00060171,non_FS_61,43.0
E00060166,non_FS_61,43.0
E00060167,non_FS_61,41.0
E00060222,non_FS_61,36.0
E00060221,non_FS_61,36.0
E00060220,non_FS_61,35.0
E00060162,non_FS_61,37.0
E00180015,non_FS_61,32.0
E00180015,non_FS_62,57.0
E00180084,non_FS_61,42.0
E00060161,non_FS_61,36.0
E00060160,non_FS_61,52.0
E00060157,non_FS_61,39.0
E00060165,non_FS_61,40.0
E00060164,non_FS_61,44.0
E00060163,non_FS_61,34.0
E00060163,non_FS_62,59.0
E00060158,non_FS_61,39.0
E00060156,non_FS_61,39.0
E00180058,non_FS_61,48.0
E00060182,non_FS_61,50.0
E00060181,non_FS_61,51.0
E00060168,non_FS_61,34.0
E00060210,non_FS_61,38.0
E00060219,non_FS_61,38.0
E00060215,non_FS_61,32.0
E00060215,non_FS_62,57.0
E00060216,non_FS_61,32.0
E00060216,non_FS_62,57.0
E00060212,non_FS_61,29.0
E00060212,non_FS_62,54.0
E00060207,non_FS_61,29.0
E00060207,non_FS_62,54.0
E00060213,non_FS_61,30.0
E00060213,non_FS_62,55.0
E00060208,non_FS_61,28.0
E00060208,non_FS_62,53.0
E00060209,non_FS_61,29.0
E00060209,non_FS_62,54.0
E00060217,non_FS_61,33.0
E00060217,non_FS_62,58.0
E00180130,non_FS_61,36.0
E00060211,non_FS_61,30.0
E00060211,non_FS_62,55.0
E00060159,non_FS_61,37.0
E00180128,non_FS_61,47.0
E00060154,non_FS_61,44.0
E00060180,non_FS_61,56.0
E00060179,non_FS_61,49.0
E00060178,non_FS_61,59.0
E00060153,non_FS_61,51.0
E00060233,non_FS_61,22.0
E00060233,non_FS_62,47.0
E00060236,non_FS_61,31.0
E00060236,non_FS_62,58.0
E00060235,non_FS_61,23.0
E00060235,non_FS_62,50.0
E00060234,non_FS_56,59.0
E00060234,non_FS_61,22.0
E00060234,non_FS_62,52.0
E00060232,non_FS_8,59.0
E00060232,non_FS_61,19.0
E00060232,non_FS_62,45.0
E00060230,non_FS_61,26.0
E00060230,non_FS_62,56.0
E00060229,non_FS_56,59.0
E00060229,non_FS_61,21.0
E00060229,non_FS_62,50.0
E00060205,non_FS_61,23.0
E00060205,non_FS_62,50.0
E00060227,non_FS_8,56.0
E00060227,non_FS_56,57.0
E00060227,non_FS_57,58.0
E00060227,non_FS_58,54.0
E00060227,non_FS_61,15.0
E00060227,non_FS_62,39.0
E00060227,non_FS_72,57.0
E00060228,non_FS_61,23.0
E00060228,non_FS_62,49.0
E00060214,non_FS_61,29.0
E00060214,non_FS_62,54.0
E00060238,non_FS_61,26.0
E00060238,non_FS_62,51.0
E00060231,non_FS_61,27.0
E00060231,non_FS_62,52.0
E00060007,non_FS_61,28.0
E00060007,non_FS_62,55.0
E00060005,non_FS_8,59.0
E00060005,non_FS_61,23.0
E00060005,non_FS_62,50.0
E00059998,non_FS_61,25.0
E00059998,non_FS_62,52.0
E00060006,non_FS_8,58.0
E00060006,non_FS_61,23.0
E00060006,non_FS_62,50.0
E00060000,non_FS_8,57.0
E00060000,non_FS_61,21.0
E00060000,non_FS_62,47.0
E00060004,non_FS_8,56.0
E00060004,non_FS_61,21.0
E00060004,non_FS_62,48.0
E00060030,non_FS_8,56.0
E00060030,non_FS_61,31.0
E00060030,non_FS_62,50.0
E00060176,non_FS_61,51.0
E00060175,non_FS_61,53.0
E00060003,non_FS_8,56.0
E00060003,non_FS_61,36.0
E00060003,non_FS_62,57.0
E00060042,non_FS_8,53.0
E00060042,non_FS_61,32.0
E00060042,non_FS_62,53.0
E00060044,non_FS_7,56.0
E00060044,non_FS_8,47.0
E00060044,non_FS_61,27.0
E00060044,non_FS_62,49.0
E00060035,non_FS_7,52.0
E00060035,non_FS_8,43.0
E00060035,non_FS_61,26.0
E00060035,non_FS_62,49.0
E00059997,non_FS_7,50.0
E00059997,non_FS_8,42.0
E00059997,non_FS_61,24.0
E00059997,non_FS_62,47.0
E00060039,non_FS_7,53.0
E00060039,non_FS_8,44.0
E00060039,non_FS_61,24.0
E00060039,non_FS_62,46.0
E00060034,non_FS_7,49.0
E00060034,non_FS_8,41.0
E00060034,non_FS_58,59.0
E00060034,non_FS_61,21.0
E00060034,non_FS_62,44.0
E00060024,non_FS_7,48.0
E00060024,non_FS_8,42.0
E00060024,non_FS_61,26.0
E00060024,non_FS_62,50.0
E00060226,non_FS_56,58.0
E00060226,non_FS_57,58.0
E00060226,non_FS_58,54.0
E00060226,non_FS_61,22.0
E00060226,non_FS_62,40.0
E00060226,non_FS_72,58.0
E00060225,non_FS_56,55.0
E00060225,non_FS_57,57.0
E00060225,non_FS_58,53.0
E00060225,non_FS_61,25.0
E00060225,non_FS_62,38.0
E00060225,non_FS_72,56.0
E00060095,non_FS_8,58.0
E00060095,non_FS_56,55.0
E00060095,non_FS_57,57.0
E00060095,non_FS_58,53.0
E00060095,non_FS_61,20.0
E00060095,non_FS_62,38.0
E00060095,non_FS_72,56.0
E00060045,non_FS_7,59.0
E00060045,non_FS_8,54.0
E00060045,non_FS_26,59.0
E00060045,non_FS_56,59.0
E00060045,non_FS_58,56.0
E00060045,non_FS_61,15.0
E00060045,non_FS_62,41.0
E00060045,non_FS_72,59.0
E00060224,non_FS_8,59.0
E00060224,non_FS_56,50.0
E00060224,non_FS_57,52.0
E00060224,non_FS_58,48.0
E00060224,non_FS_61,20.0
E00060224,non_FS_62,34.0
E00060224,non_FS_71,56.0
E00060224,non_FS_72,52.0
E00060091,non_FS_8,59.0
E00060091,non_FS_56,52.0
E00060091,non_FS_57,54.0
E00060091,non_FS_58,50.0
E00060091,non_FS_61,21.0
E00060091,non_FS_62,36.0
E00060091,non_FS_71,58.0
E00060091,non_FS_72,54.0
E00060092,non_FS_7,59.0
E00060092,non_FS_8,54.0
E00060092,non_FS_26,59.0
E00060092,non_FS_56,57.0
E00060092,non_FS_57,58.0
E00060092,non_FS_58,54.0
E00060092,non_FS_61,15.0
E00060092,non_FS_62,40.0
E00060092,non_FS_72,58.0
E00060223,non_FS_8,56.0
E00060223,non_FS_56,48.0
E00060223,non_FS_57,49.0
E00060223,non_FS_58,45.0
E00060223,non_FS_61,17.0
E00060223,non_FS_62,31.0
E00060223,non_FS_71,53.0
E00060223,non_FS_72,49.0
E00060093,non_FS_8,57.0
E00060093,non_FS_56,49.0
E00060093,non_FS_57,50.0
E00060093,non_FS_58,46.0
E00060093,non_FS_61,18.0
E00060093,non_FS_62,32.0
E00060093,non_FS_71,54.0
E00060093,non_FS_72,50.0
E00168728,non_FS_8,55.0
E00168728,non_FS_56,58.0
E00168728,non_FS_58,56.0
E00168728,non_FS_61,16.0
E00168728,non_FS_62,41.0
E00168728,non_FS_72,59.0
E00060094,non_FS_8,56.0
E00060094,non_FS_56,50.0
E00060094,non_FS_57,51.0
E00060094,non_FS_58,47.0
E00060094,non_FS_61,17.0
E00060094,non_FS_62,33.0
E00060094,non_FS_71,55.0
E00060094,non_FS_72,51.0
E00168727,non_FS_7,59.0
E00168727,non_FS_8,54.0
E00168727,non_FS_26,59.0
E00168727,non_FS_56,58.0
E00168727,non_FS_57,59.0
E00168727,non_FS_58,55.0
E00168727,non_FS_61,16.0
E00168727,non_FS_62,40.0
E00168727,non_FS_72,58.0
E00060090,non_FS_7,58.0
E00060090,non_FS_8,53.0
E00060090,non_FS_26,58.0
E00060090,non_FS_56,45.0
E00060090,non_FS_57,46.0
E00060090,non_FS_58,42.0
E00060090,non_FS_61,15.0
E00060090,non_FS_62,28.0
E00060090,non_FS_71,50.0
E00060090,non_FS_72,46.0
E00060048,non_FS_7,58.0
E00060048,non_FS_8,53.0
E00060048,non_FS_26,58.0
E00060048,non_FS_56,48.0
E00060048,non_FS_57,50.0
E00060048,non_FS_58,46.0
E00060048,non_FS_61,14.0
E00060048,non_FS_62,31.0
E00060048,non_FS_71,53.0
E00060048,non_FS_72,49.0
E00060088,non_FS_7,58.0
E00060088,non_FS_8,53.0
E00060088,non_FS_26,58.0
E00060088,non_FS_56,51.0
E00060088,non_FS_57,53.0
E00060088,non_FS_58,49.0
E00060088,non_FS_61,14.0
E00060088,non_FS_62,34.0
E00060088,non_FS_71,56.0
E00060088,non_FS_72,52.0
E00060089,non_FS_7,57.0
E00060089,non_FS_8,52.0
E00060089,non_FS_26,57.0
E00060089,non_FS_56,45.0
E00060089,non_FS_57,46.0
E00060089,non_FS_58,42.0
E00060089,non_FS_61,14.0
E00060089,non_FS_62,28.0
E00060089,non_FS_71,50.0
E00060089,non_FS_72,46.0
E00060087,non_FS_7,56.0
E00060087,non_FS_8,51.0
E00060087,non_FS_26,56.0
E00060087,non_FS_56,45.0
E00060087,non_FS_57,47.0
E00060087,non_FS_58,43.0
E00060087,non_FS_61,12.0
E00060087,non_FS_62,28.0
E00060087,non_FS_63,59.0
E00060087,non_FS_71,50.0
E00060087,non_FS_72,46.0
E00060078,non_FS_7,58.0
E00060078,non_FS_8,53.0
E00060078,non_FS_26,58.0
E00060078,non_FS_56,47.0
E00060078,non_FS_57,49.0
E00060078,non_FS_58,45.0
E00060078,non_FS_61,14.0
E00060078,non_FS_62,30.0
E00060078,non_FS_71,52.0
E00060078,non_FS_72,48.0
E00168729,non_FS_7,56.0
E00168729,non_FS_8,51.0
E00168729,non_FS_26,56.0
E00168729,non_FS_56,48.0
E00168729,non_FS_57,50.0
E00168729,non_FS_58,46.0
E00168729,non_FS_61,13.0
E00168729,non_FS_62,31.0
E00168729,non_FS_71,53.0
E00168729,non_FS_72,49.0
E00168726,non_FS_7,56.0
E00168726,non_FS_8,51.0
E00168726,non_FS_26,56.0
E00168726,non_FS_56,51.0
E00168726,non_FS_57,53.0
E00168726,non_FS_58,49.0
E00168726,non_FS_61,12.0
E00168726,non_FS_62,34.0
E00168726,non_FS_63,59.0
E00168726,non_FS_71,56.0
E00168726,non_FS_72,52.0
E00059833,non_FS_56,18.0
E00059833,non_FS_57,58.0
E00059833,non_FS_58,54.0
E00059833,non_FS_61,58.0
E00059452,non_FS_56,7.0
E00059452,non_FS_57,58.0
E00059452,non_FS_58,54.0
E00059452,non_FS_61,50.0
E00059451,non_FS_56,9.0
E00059451,non_FS_57,58.0
E00059451,non_FS_58,54.0
E00059451,non_FS_61,53.0
E00059831,non_FS_56,12.0
E00059831,non_FS_57,58.0
E00059831,non_FS_58,54.0
E00059831,non_FS_61,53.0
E00059448,non_FS_56,24.0
E00059448,non_FS_57,58.0
E00059448,non_FS_58,54.0
E00059448,non_FS_61,58.0
E00059832,non_FS_56,20.0
E00059832,non_FS_57,58.0
E00059832,non_FS_58,54.0
E00059832,non_FS_61,57.0
E00059838,non_FS_56,13.0
E00059838,non_FS_57,58.0
E00059838,non_FS_58,54.0
E00059838,non_FS_61,50.0
E00059449,non_FS_56,15.0
E00059449,non_FS_57,58.0
E00059449,non_FS_58,54.0
E00059449,non_FS_61,57.0
E00059446,non_FS_56,23.0
E00059446,non_FS_57,58.0
E00059446,non_FS_58,54.0
E00059446,non_FS_61,59.0
E00168751,non_FS_56,18.0
E00168751,non_FS_57,58.0
E00168751,non_FS_58,54.0
E00168751,non_FS_61,54.0
E00059467,non_FS_56,40.0
E00059465,non_FS_56,42.0
E00059425,non_FS_56,41.0
E00059425,non_FS_61,52.0
E00059427,non_FS_56,47.0
E00059366,non_FS_56,43.0
E00059366,non_FS_61,51.0
E00059369,non_FS_56,40.0
E00059369,non_FS_61,46.0
E00059426,non_FS_56,43.0
E00059426,non_FS_61,58.0
E00059424,non_FS_56,42.0
E00059373,non_FS_56,43.0
E00059373,non_FS_61,49.0
E00059370,non_FS_56,46.0
E00059462,non_FS_56,39.0
E00059463,non_FS_56,41.0
E00059466,non_FS_56,41.0
E00059436,non_FS_56,31.0
E00059436,non_FS_57,59.0
E00059436,non_FS_58,55.0
E00059436,non_FS_61,48.0
E00059428,non_FS_56,24.0
E00059428,non_FS_57,58.0
E00059428,non_FS_58,54.0
E00059428,non_FS_61,44.0
E00059435,non_FS_56,24.0
E00059435,non_FS_57,58.0
E00059435,non_FS_58,54.0
E00059435,non_FS_61,43.0
E00180014,non_FS_56,22.0
E00180014,non_FS_57,58.0
E00180014,non_FS_58,54.0
E00180014,non_FS_61,39.0
E00059434,non_FS_56,26.0
E00059434,non_FS_57,58.0
E00059434,non_FS_58,54.0
E00059434,non_FS_61,43.0
E00059432,non_FS_56,28.0
E00059432,non_FS_57,58.0
E00059432,non_FS_58,54.0
E00059432,non_FS_61,45.0
E00180002,non_FS_56,26.0
E00180002,non_FS_57,58.0
E00180002,non_FS_58,54.0
E00180002,non_FS_61,44.0
E00059440,non_FS_56,14.0
E00059440,non_FS_58,56.0
E00059440,non_FS_61,53.0
E00059450,non_FS_56,11.0
E00059450,non_FS_57,59.0
E00059450,non_FS_58,55.0
E00059450,non_FS_61,54.0
E00059445,non_FS_56,18.0
E00059445,non_FS_57,59.0
E00059445,non_FS_58,55.0
E00059445,non_FS_61,59.0
E00059438,non_FS_56,21.0
E00059438,non_FS_57,59.0
E00059438,non_FS_58,55.0
E00059438,non_FS_61,58.0
E00059340,non_FS_56,47.0
E00059340,non_FS_57,53.0
E00059340,non_FS_58,49.0
E00059340,non_FS_61,52.0
E00059339,non_FS_56,47.0
E00059339,non_FS_57,54.0
E00059339,non_FS_58,50.0
E00059339,non_FS_61,48.0
E00059337,non_FS_56,47.0
E00059337,non_FS_57,50.0
E00059337,non_FS_58,46.0
E00059337,non_FS_61,50.0
E00059334,non_FS_56,47.0
E00059334,non_FS_57,54.0
E00059334,non_FS_58,50.0
E00059334,non_FS_61,53.0
E00059333,non_FS_56,47.0
E00059333,non_FS_57,51.0
E00059333,non_FS_58,47.0
E00059333,non_FS_61,49.0
E00059335,non_FS_56,47.0
E00059335,non_FS_57,49.0
E00059335,non_FS_58,45.0
E00059335,non_FS_61,48.0
E00059441,non_FS_56,18.0
E00059441,non_FS_57,58.0
E00059441,non_FS_58,54.0
E00059441,non_FS_61,52.0
E00059442,non_FS_56,20.0
E00059442,non_FS_57,58.0
E00059442,non_FS_58,54.0
E00059442,non_FS_61,54.0
E00059447,non_FS_56,20.0
E00059447,non_FS_57,58.0
E00059447,non_FS_58,54.0
E00059447,non_FS_61,57.0
E00059439,non_FS_56,15.0
E00059439,non_FS_57,58.0
E00059439,non_FS_58,54.0
E00059439,non_FS_61,42.0
E00059437,non_FS_56,25.0
E00059437,non_FS_57,58.0
E00059437,non_FS_58,54.0
E00059437,non_FS_61,50.0
E00059338,non_FS_56,47.0
E00059338,non_FS_57,57.0
E00059338,non_FS_58,53.0
E00059338,non_FS_61,47.0
E00059336,non_FS_56,47.0
E00059336,non_FS_57,58.0
E00059336,non_FS_58,54.0
E00059336,non_FS_61,44.0
E00059336,non_FS_62,57.0
E00059332,non_FS_56,47.0
E00059332,non_FS_57,55.0
E00059332,non_FS_58,51.0
E00059332,non_FS_61,50.0
E00180104,non_FS_56,47.0
E00180104,non_FS_57,57.0
E00180104,non_FS_58,53.0
E00180104,non_FS_61,50.0
E00179992,non_FS_56,47.0
E00179992,non_FS_57,58.0
E00179992,non_FS_58,54.0
E00179992,non_FS_61,45.0
E00179992,non_FS_62,58.0
E00059431,non_FS_56,27.0
E00059431,non_FS_57,58.0
E00059431,non_FS_58,54.0
E00059431,non_FS_61,41.0
E00059461,non_FS_56,22.0
E00059461,non_FS_57,57.0
E00059461,non_FS_58,53.0
E00059461,non_FS_61,37.0
E00059429,non_FS_56,27.0
E00059429,non_FS_57,58.0
E00059429,non_FS_58,54.0
E00059429,non_FS_61,38.0
E00059430,non_FS_56,33.0
E00059430,non_FS_57,58.0
E00059430,non_FS_58,54.0
E00059430,non_FS_61,44.0
E00059460,non_FS_56,29.0
E00059460,non_FS_57,58.0
E00059460,non_FS_58,54.0
E00059460,non_FS_61,41.0
E00059459,non_FS_56,26.0
E00059459,non_FS_57,58.0
E00059459,non_FS_58,54.0
E00059459,non_FS_61,39.0
E00059458,non_FS_56,24.0
E00059458,non_FS_57,57.0
E00059458,non_FS_58,53.0
E00059458,non_FS_61,37.0
E00059457,non_FS_56,26.0
E00059457,non_FS_57,58.0
E00059457,non_FS_58,54.0
E00059457,non_FS_61,39.0
E00059364,non_FS_56,37.0
E00059364,non_FS_57,58.0
E00059364,non_FS_58,54.0
E00059364,non_FS_61,37.0
E00059364,non_FS_62,56.0
E00059365,non_FS_56,36.0
E00059365,non_FS_61,38.0
E00059365,non_FS_62,59.0
E00059374,non_FS_56,47.0
E00059374,non_FS_61,55.0
E00180026,non_FS_56,48.0
E00180026,non_FS_61,37.0
E00180132,non_FS_56,49.0
E00180132,non_FS_61,37.0
E00180132,non_FS_62,57.0
E00059344,non_FS_56,46.0
E00059344,non_FS_61,35.0
E00059344,non_FS_62,57.0
E00059345,non_FS_56,44.0
E00059345,non_FS_61,33.0
E00059345,non_FS_62,54.0
E00059346,non_FS_56,44.0
E00059346,non_FS_61,32.0
E00059346,non_FS_62,54.0
E00059349,non_FS_56,43.0
E00059349,non_FS_58,58.0
E00059349,non_FS_61,32.0
E00059349,non_FS_62,52.0
E00059347,non_FS_56,41.0
E00059347,non_FS_58,56.0
E00059347,non_FS_61,31.0
E00059347,non_FS_62,51.0
E00059348,non_FS_56,44.0
E00059348,non_FS_58,59.0
E00059348,non_FS_61,32.0
E00059348,non_FS_62,53.0
E00059362,non_FS_56,39.0
E00059362,non_FS_57,58.0
E00059362,non_FS_58,54.0
E00059362,non_FS_61,29.0
E00059362,non_FS_62,50.0
E00059372,non_FS_56,42.0
E00059372,non_FS_61,58.0
E00059423,non_FS_56,38.0
E00059423,non_FS_61,58.0
E00059371,non_FS_56,43.0
E00059371,non_FS_61,47.0
E00059422,non_FS_56,43.0
E00059367,non_FS_56,43.0
E00059367,non_FS_61,48.0
E00059353,non_FS_56,48.0
E00059353,non_FS_61,40.0
E00059351,non_FS_56,47.0
E00059351,non_FS_61,41.0
E00059350,non_FS_56,46.0
E00059350,non_FS_61,36.0
E00059350,non_FS_62,57.0
E00059616,non_FS_56,33.0
E00059616,non_FS_57,56.0
E00059616,non_FS_58,52.0
E00059616,non_FS_61,28.0
E00059616,non_FS_62,49.0
E00059357,non_FS_56,50.0
E00059357,non_FS_57,42.0
E00059357,non_FS_58,38.0
E00059357,non_FS_61,33.0
E00059357,non_FS_62,45.0
E00180030,non_FS_56,47.0
E00180030,non_FS_57,58.0
E00180030,non_FS_58,54.0
E00180030,non_FS_61,48.0
E00180008,non_FS_56,47.0
E00180008,non_FS_57,58.0
E00180008,non_FS_58,54.0
E00180008,non_FS_61,53.0
E00179993,non_FS_56,47.0
E00179993,non_FS_57,58.0
E00179993,non_FS_58,54.0
E00179993,non_FS_61,54.0
E00180033,non_FS_56,47.0
E00180033,non_FS_57,58.0
E00180033,non_FS_58,54.0
E00180033,non_FS_61,50.0
E00180129,non_FS_56,48.0
E00180129,non_FS_57,52.0
E00180129,non_FS_58,48.0
E00180129,non_FS_61,56.0
E00059407,non_FS_57,32.0
E00059407,non_FS_58,28.0
E00059407,non_FS_59,55.0
E00059407,non_FS_60,54.0
E00059407,non_FS_61,49.0
E00059407,non_FS_62,56.0
E00059407,non_FS_71,54.0
E00059407,non_FS_72,56.0
E00059410,non_FS_57,34.0
E00059410,non_FS_58,30.0
E00059410,non_FS_59,57.0
E00059410,non_FS_60,56.0
E00059410,non_FS_61,48.0
E00059410,non_FS_62,55.0
E00059410,non_FS_71,47.0
E00059410,non_FS_72,51.0
E00180048,non_FS_57,33.0
E00180048,non_FS_58,29.0
E00180048,non_FS_59,56.0
E00180048,non_FS_60,55.0
E00180048,non_FS_61,47.0
E00180048,non_FS_62,54.0
E00180048,non_FS_71,45.0
E00180048,non_FS_72,49.0
E00059409,non_FS_57,35.0
E00059409,non_FS_58,31.0
E00059409,non_FS_59,58.0
E00059409,non_FS_60,57.0
E00059409,non_FS_61,45.0
E00059409,non_FS_62,53.0
E00059409,non_FS_71,45.0
E00059409,non_FS_72,49.0
E00059404,non_FS_57,28.0
E00059404,non_FS_58,24.0
E00059404,non_FS_59,51.0
E00059404,non_FS_60,50.0
E00059404,non_FS_61,47.0
E00059404,non_FS_62,53.0
E00059404,non_FS_71,48.0
E00059404,non_FS_72,51.0
E00059615,non_FS_56,51.0
E00059615,non_FS_57,43.0
E00059615,non_FS_58,39.0
E00059615,non_FS_61,36.0
E00059615,non_FS_62,45.0
E00059614,non_FS_56,53.0
E00059614,non_FS_57,38.0
E00059614,non_FS_58,34.0
E00059614,non_FS_59,59.0
E00059614,non_FS_60,58.0
E00059614,non_FS_61,30.0
E00059614,non_FS_62,39.0
E00059614,non_FS_71,57.0
E00059614,non_FS_72,57.0
E00059611,non_FS_56,53.0
E00059611,non_FS_57,37.0
E00059611,non_FS_58,33.0
E00059611,non_FS_59,58.0
E00059611,non_FS_60,57.0
E00059611,non_FS_61,29.0
E00059611,non_FS_62,38.0
E00059611,non_FS_71,56.0
E00059611,non_FS_72,56.0
E00059612,non_FS_56,57.0
E00059612,non_FS_57,39.0
E00059612,non_FS_58,35.0
E00059612,non_FS_60,59.0
E00059612,non_FS_61,31.0
E00059612,non_FS_62,39.0
E00059612,non_FS_71,56.0
E00059612,non_FS_72,56.0
E00059613,non_FS_56,59.0
E00059613,non_FS_57,39.0
E00059613,non_FS_58,35.0
E00059613,non_FS_60,59.0
E00059613,non_FS_61,33.0
E00059613,non_FS_62,39.0
E00059613,non_FS_71,54.0
E00059613,non_FS_72,54.0
E00059609,non_FS_57,41.0
E00059609,non_FS_58,37.0
E00059609,non_FS_61,35.0
E00059609,non_FS_62,42.0
E00059609,non_FS_72,58.0
E00059610,non_FS_57,43.0
E00059610,non_FS_58,39.0
E00059610,non_FS_61,35.0
E00059610,non_FS_62,44.0
E00059618,non_FS_57,42.0
E00059618,non_FS_58,38.0
E00059618,non_FS_61,37.0
E00059618,non_FS_62,48.0
E00059375,non_FS_57,32.0
E00059375,non_FS_58,28.0
E00059375,non_FS_59,53.0
E00059375,non_FS_60,52.0
E00059375,non_FS_61,33.0
E00059375,non_FS_62,43.0
E00059375,non_FS_71,54.0
E00059375,non_FS_72,53.0
E00180077,non_FS_57,36.0
E00180077,non_FS_58,32.0
E00180077,non_FS_59,57.0
E00180077,non_FS_60,56.0
E00180077,non_FS_61,37.0
E00180077,non_FS_62,50.0
E00059368,non_FS_56,48.0
E00060244,non_FS_61,33.0
E00060254,non_FS_56,58.0
E00060254,non_FS_61,26.0
E00060254,non_FS_62,57.0
E00060252,non_FS_56,59.0
E00060252,non_FS_61,31.0
E00060249,non_FS_56,56.0
E00060249,non_FS_61,29.0
E00060249,non_FS_62,57.0
E00060247,non_FS_56,57.0
E00060247,non_FS_61,30.0
E00060247,non_FS_62,58.0
E00060246,non_FS_56,58.0
E00060246,non_FS_61,26.0
E00060246,non_FS_62,57.0
E00060245,non_FS_61,34.0
E00059619,non_FS_56,56.0
E00059619,non_FS_57,56.0
E00059619,non_FS_58,52.0
E00059619,non_FS_61,28.0
E00059619,non_FS_62,34.0
E00059619,non_FS_71,56.0
E00059619,non_FS_72,52.0
E00060057,non_FS_8,59.0
E00060057,non_FS_61,20.0
E00060057,non_FS_62,49.0
E00060253,non_FS_61,35.0
E00060251,non_FS_56,57.0
E00060251,non_FS_61,32.0
E00060251,non_FS_62,59.0
E00060250,non_FS_56,56.0
E00060250,non_FS_61,32.0
E00060250,non_FS_62,59.0
E00060248,non_FS_56,57.0
E00060248,non_FS_61,32.0
E00060248,non_FS_62,59.0
E00059355,non_FS_56,41.0
E00059355,non_FS_57,50.0
E00059355,non_FS_58,46.0
E00059355,non_FS_61,21.0
E00059355,non_FS_62,43.0
E00059620,non_FS_61,40.0
E00059620,non_FS_62,40.0
E00059620,non_FS_72,58.0
E00059622,non_FS_61,38.0
E00059622,non_FS_62,38.0
E00059622,non_FS_72,56.0
E00059882,non_FS_26,53.0
E00059882,non_FS_61,44.0
E00059882,non_FS_63,50.0
E00059363,non_FS_56,48.0
E00059363,non_FS_58,57.0
E00059363,non_FS_61,31.0
E00059363,non_FS_62,53.0
E00059361,non_FS_56,48.0
E00059361,non_FS_58,57.0
E00059361,non_FS_61,31.0
E00059361,non_FS_62,53.0
E00059360,non_FS_56,46.0
E00059360,non_FS_57,58.0
E00059360,non_FS_58,54.0
E00059360,non_FS_61,31.0
E00059360,non_FS_62,52.0
E00059359,non_FS_56,44.0
E00059359,non_FS_58,56.0
E00059359,non_FS_61,31.0
E00059359,non_FS_62,52.0
E00059356,non_FS_56,46.0
E00059356,non_FS_57,58.0
E00059356,non_FS_58,54.0
E00059356,non_FS_61,29.0
E00059356,non_FS_62,51.0
E00059358,non_FS_56,43.0
E00059358,non_FS_57,54.0
E00059358,non_FS_58,50.0
E00059358,non_FS_61,28.0
E00059358,non_FS_62,50.0
E00059354,non_FS_56,38.0
E00059354,non_FS_57,48.0
E00059354,non_FS_58,44.0
E00059354,non_FS_61,23.0
E00059354,non_FS_62,45.0
E00059617,non_FS_57,37.0
E00059617,non_FS_58,33.0
E00059617,non_FS_59,58.0
E00059617,non_FS_60,57.0
E00059617,non_FS_61,30.0
E00059617,non_FS_62,33.0
E00059617,non_FS_71,53.0
E00059617,non_FS_72,51.0
E00059621,non_FS_57,47.0
E00059621,non_FS_58,43.0
E00059621,non_FS_61,25.0
E00059621,non_FS_62,23.0
E00059621,non_FS_71,45.0
E00059621,non_FS_72,41.0
E00059584,non_FS_57,54.0
E00059584,non_FS_58,50.0
E00059584,non_FS_61,30.0
E00059584,non_FS_62,21.0
E00059584,non_FS_71,43.0
E00059584,non_FS_72,39.0
E00059781,non_FS_56,52.0
E00059794,non_FS_56,50.0
E00059793,non_FS_56,52.0
E00059790,non_FS_56,50.0
E00059812,non_FS_56,34.0
E00059812,non_FS_58,59.0
E00059805,non_FS_56,38.0
E00059811,non_FS_56,33.0
E00059811,non_FS_58,59.0
E00059809,non_FS_56,32.0
E00059809,non_FS_58,59.0
E00059808,non_FS_56,32.0
E00059808,non_FS_58,59.0
E00059850,non_FS_56,27.0
E00059850,non_FS_58,57.0
E00059848,non_FS_56,30.0
E00059848,non_FS_58,59.0
E00059840,non_FS_56,28.0
