from_id,to_id,travel_time
E00057812,9476,21.0
E00057812,11275,5.0
E00057792,6049,23.0
E00057792,7452,27.0
E00057792,8503,23.0
E00057792,9476,23.0
E00057792,11275,12.0
E00057806,6049,24.0
E00057806,7452,28.0
E00057806,8503,24.0
E00057806,9476,24.0
E00057806,11275,11.0
E00057805,6049,28.0
E00057805,7452,23.0
E00057805,8503,28.0
E00057805,9476,28.0
E00057805,11275,5.0
E00057804,7452,28.0
E00057804,11275,16.0
E00057804,11976,26.0
E00057799,1447,27.0
E00057799,11275,20.0
E00057799,11976,21.0
E00057778,570,27.0
E00057778,1447,27.0
E00057778,3362,28.0
E00057778,7452,25.0
E00057778,8681,27.0
E00057778,9833,27.0
E00057778,9858,27.0
E00057778,11275,21.0
E00057779,1447,28.0
E00057779,11275,16.0
E00057779,11976,26.0
E00057800,570,29.0
E00057800,1447,23.0
E00057800,3362,28.0
E00057800,7452,30.0
E00057800,8681,29.0
E00057800,9833,29.0
E00057800,9858,29.0
E00057800,11275,22.0
E00057800,11976,29.0
E00057801,570,25.0
E00057801,1447,24.0
E00057801,3362,25.0
E00057801,7452,29.0
E00057801,8681,25.0
E00057801,9833,25.0
E00057801,9858,25.0
E00057801,11275,26.0
E00057798,1447,25.0
E00057798,3362,29.0
E00057798,11275,18.0
E00057798,11976,26.0
E00057797,570,28.0
E00057797,1447,23.0
E00057797,3362,25.0
E00057797,8681,28.0
E00057797,9833,28.0
E00057797,9858,28.0
E00057797,11275,25.0
E00057794,1447,17.0
E00057794,3362,21.0
E00057794,11275,26.0
E00057794,11976,22.0
E00057777,1447,18.0
E00057777,3362,22.0
E00057777,11275,24.0
E00057777,11976,20.0
E00057793,570,27.0
E00057793,1447,16.0
E00057793,3362,18.0
E00057793,8019,28.0
E00057793,8681,27.0
E00057793,9833,27.0
E00057793,9858,27.0
E00057793,11976,25.0
E00057791,1447,14.0
E00057791,3362,18.0
E00057791,11275,30.0
E00057791,11976,22.0
E00058564,574,22.0
E00058564,1439,26.0
E00058564,3391,26.0
E00058564,3660,26.0
E00058564,5507,27.0
E00058564,5808,22.0
E00058564,8256,18.0
E00058564,9856,26.0
E00058564,10220,18.0
E00058564,10428,26.0
E00058566,574,26.0
E00058566,1439,27.0
E00058566,3391,27.0
E00058566,3660,27.0
E00058566,5507,28.0
E00058566,5808,26.0
E00058566,8256,15.0
E00058566,9856,27.0
E00058566,10220,15.0
E00058566,10428,23.0
E00058573,574,27.0
E00058573,1439,28.0
E00058573,3391,28.0
E00058573,3660,28.0
E00058573,5507,29.0
E00058573,5808,27.0
E00058573,8256,13.0
E00058573,9856,28.0
E00058573,10220,13.0
E00058573,10428,23.0
E00057796,1447,28.0
E00057796,11275,21.0
E00057796,11976,22.0
E00057795,1447,25.0
E00057795,3362,29.0
E00057795,11275,24.0
E00057795,11976,17.0
E00057776,1447,20.0
E00057776,3362,24.0
E00057776,11275,22.0
E00057776,11976,18.0
E00057830,1447,20.0
E00057830,3362,24.0
E00057830,11976,5.0
E00057831,1447,16.0
E00057831,3362,21.0
E00057831,11976,9.0
E00187140,1447,19.0
E00187140,3362,24.0
E00187140,11976,9.0
E00057829,1447,14.0
E00057829,3362,18.0
E00057829,11976,12.0
E00187149,1447,21.0
E00187149,3362,23.0
E00187149,9342,26.0
E00187149,11976,22.0
E00187094,1447,24.0
E00187094,3362,20.0
E00187094,9342,24.0
E00187094,11976,25.0
E00187104,1447,24.0
E00187104,3362,20.0
E00187104,8019,29.0
E00187104,9342,20.0
E00187104,11976,28.0
E00058546,574,29.0
E00058546,579,21.0
E00058546,1439,24.0
E00058546,5438,26.0
E00058546,5808,29.0
E00058546,7862,24.0
E00058546,9342,10.0
E00058546,9422,24.0
E00058546,9856,24.0
E00058546,9857,21.0
E00058546,9980,29.0
E00058546,10137,29.0
E00058546,10751,29.0
E00058546,10806,29.0
E00058587,574,29.0
E00058587,579,20.0
E00058587,1439,22.0
E00058587,5438,28.0
E00058587,5808,29.0
E00058587,7862,23.0
E00058587,9342,9.0
E00058587,9422,23.0
E00058587,9856,22.0
E00058587,9857,20.0
E00058587,9980,28.0
E00058587,10137,28.0
E00058587,10751,29.0
E00058587,10806,29.0
E00170466,579,18.0
E00170466,1439,22.0
E00170466,2965,28.0
E00170466,3362,31.0
E00170466,5438,24.0
E00170466,7862,20.0
E00170466,8018,29.0
E00170466,9342,7.0
E00170466,9421,28.0
E00170466,9422,20.0
E00170466,9856,22.0
E00170466,9857,18.0
E00170466,9980,25.0
E00170466,10137,25.0
E00170466,10642,29.0
E00170466,10751,25.0
E00170466,10806,25.0
E00058586,574,29.0
E00058586,579,19.0
E00058586,1439,21.0
E00058586,5438,29.0
E00058586,5808,29.0
E00058586,7862,23.0
E00058586,9342,8.0
E00058586,9422,23.0
E00058586,9856,21.0
E00058586,9857,19.0
E00058586,9980,28.0
E00058586,10137,28.0
E00058586,10751,28.0
E00058586,10806,28.0
E00058585,574,26.0
E00058585,579,19.0
E00058585,1439,19.0
E00058585,5808,26.0
E00058585,7862,25.0
E00058585,9342,10.0
E00058585,9422,25.0
E00058585,9856,19.0
E00058585,9857,19.0
E00058585,9980,29.0
E00058585,10137,29.0
E00187058,579,16.0
E00187058,1439,21.0
E00187058,2965,23.0
E00187058,5438,18.0
E00187058,7264,26.0
E00187058,7862,17.0
E00187058,8018,26.0
E00187058,9342,8.0
E00187058,9421,23.0
E00187058,9422,17.0
E00187058,9856,21.0
E00187058,9857,16.0
E00187058,9980,22.0
E00187058,10137,22.0
E00187058,10642,23.0
E00187058,10751,23.0
E00187058,10806,23.0
E00058583,579,17.0
E00058583,1439,20.0
E00058583,2965,29.0
E00058583,5438,27.0
E00058583,7862,21.0
E00058583,9342,6.0
E00058583,9421,29.0
E00058583,9422,21.0
E00058583,9856,20.0
E00058583,9857,17.0
E00058583,9980,26.0
E00058583,10137,26.0
E00058583,10751,26.0
E00058583,10806,26.0
E00058577,574,28.0
E00058577,579,12.0
E00058577,1439,16.0
E00058577,2965,26.0
E00058577,5438,26.0
E00058577,5808,28.0
E00058577,7862,18.0
E00058577,8018,27.0
E00058577,9342,7.0
E00058577,9421,26.0
E00058577,9422,18.0
E00058577,9856,16.0
E00058577,9857,12.0
E00058577,9980,23.0
E00058577,10137,23.0
E00058577,10642,27.0
E00058577,10751,23.0
E00058577,10806,23.0
E00058581,579,12.0
E00058581,1439,16.0
E00058581,2965,22.0
E00058581,5438,20.0
E00058581,7264,26.0
E00058581,7862,13.0
E00058581,8018,23.0
E00058581,9342,3.0
E00058581,9421,22.0
E00058581,9422,13.0
E00058581,9856,16.0
E00058581,9857,12.0
E00058581,9980,18.0
E00058581,10137,18.0
E00058581,10642,23.0
E00058581,10751,19.0
E00058581,10806,19.0
E00058543,574,29.0
E00058543,579,11.0
E00058543,1439,15.0
E00058543,2965,25.0
E00058543,5438,24.0
E00058543,5808,29.0
E00058543,7264,29.0
E00058543,7862,17.0
E00058543,8018,26.0
E00058543,9342,5.0
E00058543,9421,25.0
E00058543,9422,17.0
E00058543,9856,15.0
E00058543,9857,11.0
E00058543,9980,21.0
E00058543,10137,21.0
E00058543,10642,26.0
E00058543,10751,22.0
E00058543,10806,22.0
E00170037,579,29.0
E00170037,2965,22.0
E00170037,3362,29.0
E00170037,3677,28.0
E00170037,5438,15.0
E00170037,7264,24.0
E00170037,7862,21.0
E00170037,8018,26.0
E00170037,8019,26.0
E00170037,9342,26.0
E00170037,9421,22.0
E00170037,9422,21.0
E00170037,9857,29.0
E00170037,9980,22.0
E00170037,10137,22.0
E00170037,10642,22.0
E00170037,10751,25.0
E00170037,10806,25.0
E00170040,579,29.0
E00170040,2965,23.0
E00170040,3362,28.0
E00170040,3677,29.0
E00170040,5438,17.0
E00170040,7264,25.0
E00170040,7862,22.0
E00170040,8018,27.0
E00170040,8019,25.0
E00170040,9342,26.0
E00170040,9421,23.0
E00170040,9422,22.0
E00170040,9857,29.0
E00170040,9980,23.0
E00170040,10137,23.0
E00170040,10642,23.0
E00170040,10751,26.0
E00170040,10806,26.0
E00187143,579,17.0
E00187143,1439,23.0
E00187143,2965,22.0
E00187143,5438,17.0
E00187143,7264,25.0
E00187143,7862,19.0
E00187143,8018,25.0
E00187143,9342,10.0
E00187143,9421,22.0
E00187143,9422,19.0
E00187143,9856,23.0
E00187143,9857,17.0
E00187143,9980,21.0
E00187143,10137,21.0
E00187143,10642,22.0
E00187143,10751,24.0
E00187143,10806,24.0
E00187097,579,16.0
E00187097,1439,22.0
E00187097,2965,21.0
E00187097,5438,16.0
E00187097,7264,24.0
E00187097,7862,18.0
E00187097,8018,24.0
E00187097,9342,9.0
E00187097,9421,21.0
E00187097,9422,18.0
E00187097,9856,22.0
E00187097,9857,16.0
E00187097,9980,20.0
E00187097,10137,20.0
E00187097,10642,22.0
E00187097,10751,23.0
E00187097,10806,23.0
E00170267,579,26.0
E00170267,2965,19.0
E00170267,3677,25.0
E00170267,5438,13.0
E00170267,7264,21.0
E00170267,7862,18.0
E00170267,8018,23.0
E00170267,8019,28.0
E00170267,9342,23.0
E00170267,9421,19.0
E00170267,9422,18.0
E00170267,9857,26.0
E00170267,9980,19.0
E00170267,10137,19.0
E00170267,10642,19.0
E00170267,10751,23.0
E00170267,10806,23.0
E00187054,579,21.0
E00187054,1439,29.0
E00187054,2965,17.0
E00187054,5438,12.0
E00187054,7264,21.0
E00187054,7862,15.0
E00187054,8018,20.0
E00187054,9342,16.0
E00187054,9421,17.0
E00187054,9422,15.0
E00187054,9856,29.0
E00187054,9857,21.0
E00187054,9980,16.0
E00187054,10137,16.0
E00187054,10642,18.0
E00187054,10751,20.0
E00187054,10806,20.0
E00170265,579,26.0
E00170265,2965,18.0
E00170265,3677,24.0
E00170265,5438,12.0
E00170265,7264,20.0
E00170265,7862,17.0
E00170265,8018,23.0
E00170265,8019,28.0
E00170265,9342,23.0
E00170265,9421,18.0
E00170265,9422,17.0
E00170265,9857,26.0
E00170265,9980,18.0
E00170265,10137,18.0
E00170265,10642,19.0
E00170265,10751,22.0
E00170265,10806,22.0
E00170329,579,22.0
E00170329,1439,31.0
E00170329,2965,17.0
E00170329,3677,28.0
E00170329,5438,11.0
E00170329,7264,20.0
E00170329,7862,15.0
E00170329,8018,21.0
E00170329,9342,19.0
E00170329,9421,17.0
E00170329,9422,15.0
E00170329,9856,31.0
E00170329,9857,22.0
E00170329,9980,17.0
E00170329,10137,17.0
E00170329,10642,18.0
E00170329,10751,20.0
E00170329,10806,20.0
E00187029,577,26.0
E00187029,2965,23.0
E00187029,3677,12.0
E00187029,3992,28.0
E00187029,5438,16.0
E00187029,7264,24.0
E00187029,7862,23.0
E00187029,8018,28.0
E00187029,8019,22.0
E00187029,9320,26.0
E00187029,9416,28.0
E00187029,9421,23.0
E00187029,9422,23.0
E00187029,9891,28.0
E00187029,9980,24.0
E00187029,10137,24.0
E00187029,10642,24.0
E00187029,10751,27.0
E00187029,10806,27.0
E00187088,579,20.0
E00187088,1439,27.0
E00187088,2965,16.0
E00187088,5438,11.0
E00187088,7264,20.0
E00187088,7862,14.0
E00187088,8018,19.0
E00187088,9342,15.0
E00187088,9421,16.0
E00187088,9422,14.0
E00187088,9856,27.0
E00187088,9857,20.0
E00187088,9980,15.0
E00187088,10137,15.0
E00187088,10642,17.0
E00187088,10751,19.0
E00187088,10806,19.0
E00058545,8256,5.0
E00058545,10220,5.0
E00058545,10428,8.0
E00058544,8256,5.0
E00058544,10220,5.0
E00058544,10428,14.0
E00058575,3391,30.0
E00058575,3660,30.0
E00058575,8256,4.0
E00058575,10220,4.0
E00058575,10428,13.0
E00058580,8256,3.0
E00058580,10220,3.0
E00058580,10428,14.0
E00165678,8256,9.0
E00165678,10220,9.0
E00165678,10428,16.0
E00058571,8256,7.0
E00058571,10220,7.0
E00058571,10428,18.0
E00165677,8256,17.0
E00165677,10220,17.0
E00165677,10428,21.0
E00058541,3391,27.0
E00058541,3660,27.0
E00058541,8256,4.0
E00058541,10220,4.0
E00058541,10428,19.0
E00058572,3391,24.0
E00058572,3660,24.0
E00058572,5507,30.0
E00058572,8256,6.0
E00058572,10220,6.0
E00058572,10428,18.0
E00058562,8256,15.0
E00058562,10220,15.0
E00058562,10428,25.0
E00058579,579,10.0
E00058579,1439,13.0
E00058579,2965,23.0
E00058579,5438,22.0
E00058579,7264,27.0
E00058579,7862,14.0
E00058579,8018,24.0
E00058579,9342,1.0
E00058579,9421,23.0
E00058579,9422,14.0
E00058579,9856,13.0
E00058579,9857,10.0
E00058579,9980,19.0
E00058579,10137,19.0
E00058579,10642,24.0
E00058579,10751,20.0
E00058579,10806,20.0
E00058578,579,9.0
E00058578,1439,13.0
E00058578,2965,22.0
E00058578,5438,21.0
E00058578,7264,26.0
E00058578,7862,13.0
E00058578,8018,23.0
E00058578,9342,1.0
E00058578,9421,22.0
E00058578,9422,13.0
E00058578,9856,13.0
E00058578,9857,9.0
E00058578,9980,18.0
E00058578,10137,18.0
E00058578,10642,23.0
E00058578,10751,19.0
E00058578,10806,19.0
E00058574,579,13.0
E00058574,1439,9.0
E00058574,2965,28.0
E00058574,5354,26.0
E00058574,7862,20.0
E00058574,8018,29.0
E00058574,9342,13.0
E00058574,9421,28.0
E00058574,9422,20.0
E00058574,9856,9.0
E00058574,9857,13.0
E00058574,9980,24.0
E00058574,10137,24.0
E00058574,10642,29.0
E00058574,10751,23.0
E00058574,10806,23.0
E00058576,579,9.0
E00058576,1439,8.0
E00058576,2965,24.0
E00058576,5354,25.0
E00058576,5438,27.0
E00058576,7264,29.0
E00058576,7862,17.0
E00058576,8018,25.0
E00058576,9342,10.0
E00058576,9421,24.0
E00058576,9422,17.0
E00058576,9856,8.0
E00058576,9857,9.0
E00058576,9980,21.0
E00058576,10137,21.0
E00058576,10642,26.0
E00058576,10751,21.0
E00058576,10806,21.0
E00170327,579,9.0
E00170327,1439,16.0
E00170327,2965,19.0
E00170327,5438,19.0
E00170327,7264,24.0
E00170327,7862,11.0
E00170327,8018,20.0
E00170327,9342,7.0
E00170327,9421,19.0
E00170327,9422,11.0
E00170327,9856,16.0
E00170327,9857,9.0
E00170327,9980,16.0
E00170327,10137,16.0
E00170327,10642,21.0
E00170327,10751,17.0
E00170327,10806,17.0
E00058568,579,9.0
E00058568,1439,6.0
E00058568,2965,24.0
E00058568,5354,23.0
E00058568,5438,27.0
E00058568,7264,28.0
E00058568,7862,18.0
E00058568,8018,25.0
E00058568,9342,10.0
E00058568,9421,24.0
E00058568,9422,18.0
E00058568,9856,6.0
E00058568,9857,9.0
E00058568,9980,20.0
E00058568,10137,20.0
E00058568,10642,25.0
E00058568,10751,19.0
E00058568,10806,19.0
E00058567,579,6.0
E00058567,1439,7.0
E00058567,2965,22.0
E00058567,5354,24.0
E00058567,5438,24.0
E00058567,7264,26.0
E00058567,7862,15.0
E00058567,8018,22.0
E00058567,9342,7.0
E00058567,9421,22.0
E00058567,9422,15.0
E00058567,9856,7.0
E00058567,9857,6.0
E00058567,9980,18.0
E00058567,10137,18.0
E00058567,10642,23.0
E00058567,10751,18.0
E00058567,10806,18.0
E00058565,579,5.0
E00058565,1439,9.0
E00058565,2965,20.0
E00058565,5354,25.0
E00058565,5438,22.0
E00058565,7264,25.0
E00058565,7862,12.0
E00058565,8018,21.0
E00058565,9342,6.0
E00058565,9421,20.0
E00058565,9422,12.0
E00058565,9856,9.0
E00058565,9857,5.0
E00058565,9980,17.0
E00058565,10137,17.0
E00058565,10642,21.0
E00058565,10751,17.0
E00058565,10806,17.0
E00058540,579,11.0
E00058540,1439,4.0
E00058540,2965,26.0
E00058540,3391,29.0
E00058540,3660,29.0
E00058540,5354,20.0
E00058540,5507,27.0
E00058540,7862,20.0
E00058540,8018,27.0
E00058540,9342,14.0
E00058540,9421,26.0
E00058540,9422,20.0
E00058540,9856,4.0
E00058540,9857,11.0
E00058540,9980,23.0
E00058540,10137,23.0
E00058540,10642,27.0
E00058540,10751,21.0
E00058540,10806,21.0
E00170044,579,10.0
E00170044,1439,19.0
E00170044,2965,15.0
E00170044,5438,13.0
E00170044,7264,20.0
E00170044,7862,7.0
E00170044,8018,16.0
E00170044,9342,10.0
E00170044,9421,15.0
E00170044,9422,7.0
E00170044,9856,19.0
E00170044,9857,10.0
E00170044,9980,12.0
E00170044,10137,12.0
E00170044,10642,16.0
E00170044,10751,14.0
E00170044,10806,14.0
E00170609,579,21.0
E00170609,1439,30.0
E00170609,2965,13.0
E00170609,3677,27.0
E00170609,5438,7.0
E00170609,7264,16.0
E00170609,7862,12.0
E00170609,8018,17.0
E00170609,9342,18.0
E00170609,9421,13.0
E00170609,9422,12.0
E00170609,9856,30.0
E00170609,9857,21.0
E00170609,9980,13.0
E00170609,10137,13.0
E00170609,10642,14.0
E00170609,10751,17.0
E00170609,10806,17.0
E00187146,579,21.0
E00187146,1439,30.0
E00187146,2965,13.0
E00187146,3677,28.0
E00187146,5438,8.0
E00187146,7264,16.0
E00187146,7862,12.0
E00187146,8018,17.0
E00187146,9342,18.0
E00187146,9421,13.0
E00187146,9422,12.0
E00187146,9856,30.0
E00187146,9857,21.0
E00187146,9980,13.0
E00187146,10137,13.0
E00187146,10642,14.0
E00187146,10751,17.0
E00187146,10806,17.0
E00187111,579,15.0
E00187111,1439,24.0
E00187111,2965,18.0
E00187111,5438,13.0
E00187111,7264,22.0
E00187111,7862,12.0
E00187111,8018,21.0
E00187111,9342,13.0
E00187111,9421,18.0
E00187111,9422,12.0
E00187111,9856,24.0
E00187111,9857,15.0
E00187111,9980,17.0
E00187111,10137,17.0
E00187111,10642,19.0
E00187111,10751,19.0
E00187111,10806,19.0
E00169789,577,28.0
E00169789,579,25.0
E00169789,2965,15.0
E00169789,3677,22.0
E00169789,5438,8.0
E00169789,7264,16.0
E00169789,7862,15.0
E00169789,8018,20.0
E00169789,9320,28.0
E00169789,9342,23.0
E00169789,9421,15.0
E00169789,9422,15.0
E00169789,9857,25.0
E00169789,9980,16.0
E00169789,10137,16.0
E00169789,10642,16.0
E00169789,10751,19.0
E00169789,10806,19.0
E00187139,579,22.0
E00187139,1439,30.0
E00187139,2965,13.0
E00187139,3677,27.0
E00187139,5438,8.0
E00187139,7264,16.0
E00187139,7862,12.0
E00187139,8018,17.0
E00187139,9342,19.0
E00187139,9421,13.0
E00187139,9422,12.0
E00187139,9856,30.0
E00187139,9857,22.0
E00187139,9980,13.0
E00187139,10137,13.0
E00187139,10642,13.0
E00187139,10751,16.0
E00187139,10806,16.0
E00170612,579,20.0
E00170612,1439,28.0
E00170612,2965,11.0
E00170612,3677,27.0
E00170612,5438,6.0
E00170612,7264,15.0
E00170612,7862,10.0
E00170612,8018,15.0
E00170612,9342,19.0
E00170612,9421,11.0
E00170612,9422,10.0
E00170612,9856,28.0
E00170612,9857,20.0
E00170612,9980,11.0
E00170612,10137,11.0
E00170612,10642,12.0
E00170612,10751,14.0
E00170612,10806,14.0
E00187085,579,13.0
E00187085,1439,22.0
E00187085,2965,18.0
E00187085,5438,15.0
E00187085,7264,23.0
E00187085,7862,9.0
E00187085,8018,19.0
E00187085,9342,13.0
E00187085,9421,18.0
E00187085,9422,9.0
E00187085,9856,22.0
E00187085,9857,13.0
E00187085,9980,15.0
E00187085,10137,15.0
E00187085,10642,19.0
E00187085,10751,17.0
E00187085,10806,17.0
E00187095,579,11.0
E00187095,1439,20.0
E00187095,2965,17.0
E00187095,5438,14.0
E00187095,7264,21.0
E00187095,7862,8.0
E00187095,8018,18.0
E00187095,9342,12.0
E00187095,9421,17.0
E00187095,9422,8.0
E00187095,9856,20.0
E00187095,9857,11.0
E00187095,9980,13.0
E00187095,10137,13.0
E00187095,10642,18.0
E00187095,10751,15.0
E00187095,10806,15.0
E00169800,577,24.0
E00169800,579,28.0
E00169800,2724,30.0
E00169800,2965,18.0
E00169800,3539,30.0
E00169800,3677,17.0
E00169800,5438,11.0
E00169800,7264,18.0
E00169800,7862,18.0
E00169800,8018,23.0
E00169800,8019,28.0
E00169800,9320,24.0
E00169800,9342,28.0
E00169800,9421,18.0
E00169800,9422,18.0
E00169800,9857,28.0
E00169800,9980,19.0
E00169800,10137,19.0
E00169800,10642,18.0
E00169800,10751,22.0
E00169800,10806,22.0
E00170271,579,18.0
E00170271,1439,26.0
E00170271,2965,12.0
E00170271,3677,29.0
E00170271,5438,7.0
E00170271,7264,15.0
E00170271,7862,8.0
E00170271,8018,13.0
E00170271,9342,18.0
E00170271,9421,12.0
E00170271,9422,8.0
E00170271,9856,26.0
E00170271,9857,18.0
E00170271,9980,9.0
E00170271,10137,9.0
E00170271,10642,12.0
E00170271,10751,13.0
E00170271,10806,13.0
E00058561,1439,28.0
E00058561,3391,20.0
E00058561,3660,20.0
E00058561,5354,28.0
E00058561,5507,24.0
E00058561,8256,14.0
E00058561,9856,28.0
E00058561,10220,14.0
E00058561,10428,25.0
E00058558,579,24.0
E00058558,1439,14.0
E00058558,3391,20.0
E00058558,3660,20.0
E00058558,5354,19.0
E00058558,5507,20.0
E00058558,8256,28.0
E00058558,9342,27.0
E00058558,9856,14.0
E00058558,9857,24.0
E00058558,10220,28.0
E00058555,574,30.0
E00058555,579,28.0
E00058555,1439,17.0
E00058555,3391,16.0
E00058555,3660,16.0
E00058555,5354,21.0
E00058555,5507,17.0
E00058555,5808,30.0
E00058555,8256,25.0
E00058555,9323,27.0
E00058555,9418,27.0
E00058555,9856,17.0
E00058555,9857,28.0
E00058555,10220,25.0
E00058597,3391,15.0
E00058597,3660,15.0
E00058597,5354,28.0
E00058597,5507,21.0
E00058597,8256,19.0
E00058597,9323,26.0
E00058597,9418,26.0
E00058597,10220,19.0
E00058556,579,18.0
E00058556,1439,8.0
E00058556,3391,21.0
E00058556,3660,21.0
E00058556,5354,16.0
E00058556,5507,21.0
E00058556,7862,27.0
E00058556,9342,22.0
E00058556,9422,27.0
E00058556,9856,8.0
E00058556,9857,18.0
E00058556,9980,29.0
E00058556,10137,29.0
E00058556,10751,26.0
E00058556,10806,26.0
E00058594,579,28.0
E00058594,1439,18.0
E00058594,3391,13.0
E00058594,3660,13.0
E00058594,5354,18.0
E00058594,5507,14.0
E00058594,8256,24.0
E00058594,9323,23.0
E00058594,9418,23.0
E00058594,9856,18.0
E00058594,9857,28.0
E00058594,10220,24.0
E00058598,579,16.0
E00058598,1439,5.0
E00058598,2965,29.0
E00058598,3391,20.0
E00058598,3660,20.0
E00058598,5354,14.0
E00058598,5507,19.0
E00058598,7862,24.0
E00058598,8018,28.0
E00058598,9323,29.0
E00058598,9342,20.0
E00058598,9418,29.0
E00058598,9421,29.0
E00058598,9422,24.0
E00058598,9856,5.0
E00058598,9857,16.0
E00058598,9980,26.0
E00058598,10137,26.0
E00058598,10751,24.0
E00058598,10806,24.0
E00058547,579,22.0
E00058547,1439,11.0
E00058547,3391,17.0
E00058547,3660,17.0
E00058547,5354,13.0
E00058547,5507,17.0
E00058547,7862,30.0
E00058547,9323,27.0
E00058547,9342,26.0
E00058547,9418,27.0
E00058547,9422,30.0
E00058547,9856,11.0
E00058547,9857,22.0
E00058547,10751,28.0
E00058547,10806,28.0
E00058596,579,16.0
E00058596,1439,6.0
E00058596,3391,19.0
E00058596,3660,19.0
E00058596,5354,13.0
E00058596,5507,18.0
E00058596,7862,24.0
E00058596,8018,28.0
E00058596,9323,28.0
E00058596,9342,21.0
E00058596,9418,28.0
E00058596,9422,24.0
E00058596,9856,6.0
E00058596,9857,16.0
E00058596,9980,27.0
E00058596,10137,27.0
E00058596,10751,24.0
E00058596,10806,24.0
E00058595,579,19.0
E00058595,1439,9.0
E00058595,3391,18.0
E00058595,3660,18.0
E00058595,5354,13.0
E00058595,5507,17.0
E00058595,7862,27.0
E00058595,9323,28.0
E00058595,9342,24.0
E00058595,9418,28.0
E00058595,9422,27.0
E00058595,9856,9.0
E00058595,9857,19.0
E00058595,9980,29.0
E00058595,10137,29.0
E00058595,10751,27.0
E00058595,10806,27.0
E00058559,579,14.0
E00058559,1439,5.0
E00058559,2965,28.0
E00058559,3391,27.0
E00058559,3660,27.0
E00058559,5354,19.0
E00058559,5507,25.0
E00058559,7862,23.0
E00058559,8018,29.0
E00058559,9342,17.0
E00058559,9421,28.0
E00058559,9422,23.0
E00058559,9856,5.0
E00058559,9857,14.0
E00058559,9980,25.0
E00058559,10137,25.0
E00058559,10751,24.0
E00058559,10806,24.0
E00058563,579,2.0
E00058563,1439,9.0
E00058563,2965,19.0
E00058563,5354,24.0
E00058563,5438,22.0
E00058563,7264,23.0
E00058563,7862,12.0
E00058563,8018,19.0
E00058563,9342,8.0
E00058563,9421,19.0
E00058563,9422,12.0
E00058563,9856,9.0
E00058563,9857,2.0
E00058563,9980,15.0
E00058563,10137,15.0
E00058563,10642,20.0
E00058563,10751,15.0
E00058563,10806,15.0
E00058557,579,11.0
E00058557,1439,2.0
E00058557,2965,25.0
E00058557,3391,26.0
E00058557,3660,26.0
E00058557,5354,17.0
E00058557,5438,29.0
E00058557,5507,24.0
E00058557,7862,20.0
E00058557,8018,26.0
E00058557,9342,15.0
E00058557,9421,25.0
E00058557,9422,20.0
E00058557,9856,2.0
E00058557,9857,11.0
E00058557,9980,22.0
E00058557,10137,22.0
E00058557,10642,26.0
E00058557,10751,21.0
E00058557,10806,21.0
E00058552,579,7.0
E00058552,1439,3.0
E00058552,2965,21.0
E00058552,3391,27.0
E00058552,3660,27.0
E00058552,5354,19.0
E00058552,5438,26.0
E00058552,5507,25.0
E00058552,7264,26.0
E00058552,7862,16.0
E00058552,8018,22.0
E00058552,9342,13.0
E00058552,9421,21.0
E00058552,9422,16.0
E00058552,9856,3.0
E00058552,9857,7.0
E00058552,9980,18.0
E00058552,10137,18.0
E00058552,10642,22.0
E00058552,10751,17.0
E00058552,10806,17.0
E00058554,579,14.0
E00058554,1439,4.0
E00058554,2965,28.0
E00058554,3391,23.0
E00058554,3660,23.0
E00058554,5354,15.0
E00058554,5507,22.0
E00058554,7862,22.0
E00058554,8018,27.0
E00058554,9342,19.0
E00058554,9421,28.0
E00058554,9422,22.0
E00058554,9856,4.0
E00058554,9857,14.0
E00058554,9980,25.0
E00058554,10137,25.0
E00058554,10642,29.0
E00058554,10751,23.0
E00058554,10806,23.0
E00058600,579,11.0
E00058600,1439,1.0
E00058600,2965,25.0
E00058600,3391,23.0
E00058600,3660,23.0
E00058600,5354,15.0
E00058600,5438,29.0
E00058600,5507,22.0
E00058600,7264,29.0
E00058600,7862,19.0
E00058600,8018,25.0
E00058600,9342,16.0
E00058600,9421,25.0
E00058600,9422,19.0
E00058600,9856,1.0
E00058600,9857,11.0
E00058600,9980,21.0
E00058600,10137,21.0
E00058600,10642,26.0
E00058600,10751,19.0
E00058600,10806,19.0
E00058599,579,15.0
E00058599,1439,4.0
E00058599,2965,28.0
E00058599,3391,21.0
E00058599,3660,21.0
E00058599,5354,15.0
E00058599,5507,20.0
E00058599,7862,23.0
E00058599,8018,27.0
E00058599,9342,19.0
E00058599,9421,28.0
E00058599,9422,23.0
E00058599,9856,4.0
E00058599,9857,15.0
E00058599,9980,25.0
E00058599,10137,25.0
E00058599,10642,29.0
E00058599,10751,23.0
E00058599,10806,23.0
E00057124,579,4.0
E00057124,1439,12.0
E00057124,1444,26.0
E00057124,2965,15.0
E00057124,5354,23.0
E00057124,5438,20.0
E00057124,5507,29.0
E00057124,7264,18.0
E00057124,7862,10.0
E00057124,8018,13.0
E00057124,9342,16.0
E00057124,9421,15.0
E00057124,9422,10.0
E00057124,9856,12.0
E00057124,9857,4.0
E00057124,9980,10.0
E00057124,10137,10.0
E00057124,10642,16.0
E00057124,10751,8.0
E00057124,10806,8.0
E00057141,579,11.0
E00057141,1439,18.0
E00057141,1444,25.0
E00057141,2724,27.0
E00057141,2965,9.0
E00057141,3539,27.0
